"unixtime","temp","oxy","disc"
1664202001,15.6875,9.2265,0.025421
1664202601,15.7025,9.2235,0.024575
1664203201,15.715,9.22,0.023714
1664203801,15.73,9.215,0.023265
1664204401,15.75,9.212,0.023344
1664205001,15.775,9.206,0.023208
1664205601,15.8025,9.2045,0.023549
1664206201,15.8375,9.2025,0.023436
1664206801,15.885,9.1995,0.023857
1664207401,15.95,9.1915,0.023887
1664208001,15.9975,9.183,0.023805
1664208601,16.02,9.17,0.023488
1664209201,16.0475,9.1665,0.023661
1664209801,16.0725,9.156,0.023684
1664210401,16.1025,9.151,0.023801
1664211001,16.14,9.1445,0.023721
1664211601,16.1725,9.1395,0.023909
1664212201,16.2025,9.126,0.023464
1664212801,16.24,9.1145,0.023477
1664213401,16.2725,9.109,0.02345
1664214001,16.3,9.101,0.023211
1664214601,16.315,9.0915,0.023071
1664215201,16.33,9.088,0.023315
1664215801,16.345,9.084,0.023274
1664216401,16.3675,9.0775,0.022743
1664217001,16.3925,9.0715,0.022736
1664217601,16.4125,9.0655,0.02275
1664218201,16.425,9.0645,0.022419
1664218801,16.44,9.058,0.022628
1664219401,16.46,9.0525,0.02232
1664220001,16.4725,9.0465,0.02213
1664220601,16.48,9.045,0.022002
1664221201,16.4775,9.042,0.021703
1664221801,16.4825,9.0435,0.021614
1664222401,16.4875,9.044,0.021519
1664223001,16.49,9.037,0.021373
1664223601,16.485,9.0395,0.021272
1664224201,16.485,9.037,0.021168
1664224801,16.48,9.031,0.020966
1664225401,16.4725,9.0275,0.020795
1664226001,16.4675,9.0265,0.020435
1664226601,16.4575,9.032,0.020396
1664227201,16.4425,9.0285,0.020037
1664227801,16.4275,9.0305,0.020024
1664228401,16.4075,9.034,0.019839
1664229001,16.39,9.038,0.019702
1664229601,16.37,9.0455,0.019528
1664230201,16.355,9.0495,0.019364
1664230801,16.335,9.054,0.019149
1664231401,16.315,9.06,0.01884
1664232001,16.29,9.062,0.018792
1664232601,16.27,9.072,0.018638
1664233201,16.2475,9.075,0.018428
1664233801,16.225,9.0805,0.018284
1664234401,16.1975,9.087,0.018223
1664235001,16.1725,9.095,0.018036
1664235601,16.1475,9.099,0.018058
1664236201,16.12,9.1065,0.017718
1664236801,16.09,9.1135,0.017746
1664237401,16.0625,9.117,0.017525
1664238001,16.035,9.125,0.017297
1664238601,16.0075,9.136,0.017133
1664239201,15.975,9.14,0.017127
1664239801,15.94,9.151,0.017085
1664240401,15.91,9.1555,0.016929
1664241001,15.88,9.1655,0.016762
1664241601,15.85,9.1725,0.016693
1664242201,15.82,9.178,0.016781
1664242801,15.79,9.185,0.016619
1664243401,15.7575,9.193,0.016515
1664244001,15.7325,9.202,0.016531
1664244601,15.7025,9.209,0.01649
1664245201,15.675,9.2185,0.016584
1664245801,15.65,9.224,0.016443
1664246401,15.6225,9.2285,0.016226
1664247001,15.595,9.237,0.016365
1664247601,15.5725,9.2415,0.016209
1664248201,15.5425,9.2455,0.016258
1664248801,15.5175,9.253,0.016383
1664249401,15.49,9.2605,0.016187
1664250001,15.465,9.267,0.016153
1664250601,15.435,9.272,0.016086
1664251201,15.4125,9.2785,0.015909
1664251801,15.385,9.2855,0.015993
1664252401,15.355,9.294,0.016071
1664253001,15.33,9.2985,0.016003
1664253601,15.305,9.3025,0.016178
1664254201,15.28,9.3135,0.015958
1664254801,15.2475,9.3175,0.016052
1664255401,15.22,9.323,0.01612
1664256001,15.19,9.33,0.016193
1664256601,15.1675,9.337,0.016051
1664257201,15.1375,9.3415,0.016178
1664257801,15.1125,9.3485,0.016103
1664258401,15.085,9.3555,0.016002
1664259001,15.055,9.362,0.015979
1664259601,15.025,9.3675,0.016014
1664260201,14.9925,9.3725,0.015858
1664260801,14.965,9.381,0.016097
1664261401,14.9375,9.386,0.016056
1664262001,14.9125,9.3895,0.015837
1664262601,14.8825,9.3985,0.01592
1664263201,14.8525,9.405,0.015957
1664263801,14.825,9.411,0.015911
1664264401,14.8,9.4135,0.015877
1664265001,14.7775,9.4225,0.015849
1664265601,14.7525,9.429,0.016077
1664266201,14.7275,9.439,0.016003
1664266801,14.7,9.4425,0.015805
1664267401,14.67,9.4465,0.015825
1664268001,14.6475,9.453,0.015816
1664268601,14.62,9.4555,0.015997
1664269201,14.595,9.4655,0.015871
1664269801,14.57,9.4685,0.015919
1664270401,14.545,9.4765,0.015765
1664271001,14.515,9.4855,0.015623
1664271601,14.4825,9.492,0.015628
1664272201,14.4575,9.499,0.015537
1664272801,14.425,9.502,0.015453
1664273401,14.405,9.5095,0.015422
1664274001,14.38,9.519,0.015387
1664274601,14.35,9.525,0.015327
1664275201,14.32,9.53,0.015301
1664275801,14.2925,9.5385,0.015057
1664276401,14.27,9.543,0.0152
1664277001,14.245,9.548,0.015073
1664277601,14.2225,9.556,0.014922
1664278201,14.195,9.557,0.014896
1664278801,14.1725,9.565,0.014815
1664279401,14.145,9.572,0.014881
1664280001,14.1225,9.5795,0.014811
1664280601,14.095,9.5865,0.014855
1664281201,14.075,9.596,0.014644
1664281801,14.055,9.602,0.014792
1664282401,14.03,9.608,0.01472
1664283001,14.01,9.6145,0.014583
1664283601,13.995,9.6185,0.014547
1664284201,13.9875,9.6185,0.014442
1664284801,13.9775,9.6205,0.014525
1664285401,13.97,9.6215,0.014374
1664286001,13.965,9.6265,0.014433
1664286601,13.9675,9.6235,0.014507
1664287201,13.9725,9.622,0.014512
1664287801,13.9825,9.6215,0.014521
1664288401,13.995,9.621,0.014624
1664289001,14.0125,9.62,0.014606
1664289601,14.03,9.621,0.014667
1664290201,14.0475,9.616,0.014789
1664290801,14.07,9.61,0.014792
1664291401,14.09,9.6085,0.014743
1664292001,14.12,9.605,0.014776
1664292601,14.1525,9.6005,0.014874
1664293201,14.1925,9.595,0.015027
1664293801,14.2525,9.5855,0.014951
1664294401,14.2875,9.5805,0.014885
1664295001,14.315,9.5715,0.015086
1664295601,14.345,9.5635,0.015078
1664296201,14.3675,9.559,0.015166
1664296801,14.3925,9.552,0.015242
1664297401,14.42,9.545,0.015225
1664298001,14.4525,9.5375,0.015299
1664298601,14.485,9.5235,0.015169
1664299201,14.5175,9.5145,0.015446
1664299801,14.57,9.5015,0.015237
1664300401,14.6125,9.4935,0.015125
1664301001,14.65,9.48,0.015115
1664301601,14.685,9.4715,0.015109
1664302201,14.725,9.465,0.015077
1664302801,14.77,9.4535,0.01495
1664303401,14.795,9.4495,0.014885
1664304001,14.8125,9.4425,0.01471
1664304601,14.825,9.4345,0.014738
1664305201,14.8275,9.431,0.014639
1664305801,14.83,9.424,0.014548
1664306401,14.8375,9.4225,0.01445
1664307001,14.845,9.421,0.014554
1664307601,14.845,9.4205,0.014486
1664308201,14.84,9.419,0.014164
1664308801,14.83,9.419,0.014191
1664309401,14.8275,9.4205,0.014108
1664310001,14.815,9.421,0.013884
1664310601,14.81,9.423,0.014133
1664311201,14.8025,9.4225,0.013799
1664311801,14.7975,9.423,0.01368
1664312401,14.7925,9.424,0.013775
1664313001,14.785,9.422,0.013543
1664313601,14.7775,9.426,0.013575
1664314201,14.77,9.429,0.01342
1664314801,14.76,9.432,0.013176
1664315401,14.7475,9.4345,0.013214
1664316001,14.735,9.437,0.01295
1664316601,14.72,9.4415,0.01281
1664317201,14.705,9.444,0.012643
1664317801,14.6925,9.4495,0.012621
1664318401,14.6775,9.451,0.012431
1664319001,14.66,9.4565,0.012323
1664319601,14.6425,9.4635,0.012209
1664320201,14.62,9.4675,0.012103
1664320801,14.6,9.4725,0.012029
1664321401,14.5775,9.479,0.011942
1664322001,14.555,9.4805,0.011807
1664322601,14.535,9.487,0.011917
1664323201,14.515,9.4915,0.011866
1664323801,14.49,9.498,0.011546
1664324401,14.465,9.5035,0.011592
1664325001,14.44,9.5125,0.011448
1664325601,14.42,9.519,0.011465
1664326201,14.39,9.5245,0.011431
1664326801,14.37,9.5285,0.011308
1664327401,14.34,9.5385,0.011149
1664328001,14.31,9.5455,0.011093
1664328601,14.2875,9.554,0.011074
1664329201,14.2625,9.5595,0.011221
1664329801,14.235,9.5685,0.01115
1664330401,14.21,9.575,0.010999
1664331001,14.19,9.5815,0.01091
1664331601,14.165,9.5885,0.010926
1664332201,14.1425,9.5935,0.011011
1664332801,14.12,9.6015,0.010932
1664333401,14.095,9.608,0.01078
1664334001,14.075,9.613,0.010869
1664334601,14.0525,9.6175,0.01083
1664335201,14.03,9.6245,0.010794
1664335801,14.0075,9.6285,0.0108
1664336401,13.98,9.6355,0.010888
1664337001,13.9575,9.6415,0.010841
1664337601,13.9325,9.6455,0.010874
1664338201,13.91,9.6495,0.010846
1664338801,13.8925,9.653,0.010868
1664339401,13.875,9.66,0.010888
1664340001,13.8525,9.6655,0.010907
1664340601,13.83,9.6735,0.010927
1664341201,13.805,9.679,0.011016
1664341801,13.79,9.6835,0.010791
1664342401,13.7625,9.688,0.010903
1664343001,13.7425,9.692,0.010821
1664343601,13.72,9.6975,0.010954
1664344201,13.7,9.7045,0.011015
1664344801,13.6825,9.711,0.010854
1664345401,13.6625,9.7165,0.011052
1664346001,13.635,9.7215,0.011063
1664346601,13.615,9.73,0.01092
1664347201,13.5925,9.731,0.010859
1664347801,13.5675,9.738,0.01078
1664348401,13.54,9.7445,0.010988
1664349001,13.52,9.7495,0.01097
1664349601,13.5,9.756,0.011003
1664350201,13.4775,9.7605,0.011019
1664350801,13.455,9.765,0.011094
1664351401,13.435,9.775,0.010952
1664352001,13.41,9.779,0.011017
1664352601,13.3875,9.779,0.010916
1664353201,13.365,9.785,0.011082
1664353801,13.34,9.7925,0.011061
1664354401,13.32,9.797,0.01095
1664355001,13.3,9.8025,0.010926
1664355601,13.28,9.8075,0.010882
1664356201,13.255,9.815,0.011081
1664356801,13.2375,9.817,0.011007
1664357401,13.21,9.825,0.010785
1664358001,13.1875,9.8285,0.010924
1664358601,13.17,9.83,0.010805
1664359201,13.15,9.8375,0.010904
1664359801,13.13,9.8475,0.010827
1664360401,13.1075,9.851,0.010848
1664361001,13.085,9.8575,0.010899
1664361601,13.07,9.858,0.010881
1664362201,13.05,9.865,0.010853
1664362801,13.0275,9.871,0.01065
1664363401,13.005,9.88,0.010552
1664364001,12.985,9.8865,0.010677
1664364601,12.965,9.8905,0.010649
1664365201,12.9425,9.895,0.010619
1664365801,12.925,9.902,0.0106
1664366401,12.9,9.9115,0.01069
1664367001,12.885,9.9155,0.01061
1664367601,12.865,9.918,0.010565
1664368201,12.8475,9.9255,0.010478
1664368801,12.83,9.93,0.010512
1664369401,12.82,9.9365,0.010418
1664370001,12.81,9.939,0.01032
1664370601,12.7975,9.9405,0.010392
1664371201,12.7925,9.943,0.010386
1664371801,12.785,9.9455,0.01047
1664372401,12.79,9.946,0.010554
1664373001,12.7925,9.944,0.010423
1664373601,12.8025,9.9395,0.010745
1664374201,12.8125,9.942,0.010624
1664374801,12.8275,9.9415,0.010667
1664375401,12.85,9.933,0.010611
1664376001,12.8725,9.9305,0.010696
1664376601,12.8975,9.922,0.010717
1664377201,12.9275,9.922,0.011053
1664377801,12.9575,9.9155,0.010812
1664378401,12.9875,9.912,0.010866
1664379001,13.025,9.906,0.011125
1664379601,13.0725,9.898,0.01127
1664380201,13.13,9.8845,0.011137
1664380801,13.1725,9.874,0.011322
1664381401,13.215,9.8695,0.011542
1664382001,13.2525,9.86,0.011495
1664382601,13.2825,9.8475,0.011566
1664383201,13.315,9.8425,0.011575
1664383801,13.34,9.8335,0.011641
1664384401,13.365,9.8215,0.011734
1664385001,13.3975,9.815,0.011668
1664385601,13.4325,9.804,0.011846
1664386201,13.485,9.794,0.011864
1664386801,13.525,9.782,0.011632
1664387401,13.56,9.7705,0.011691
1664388001,13.6025,9.758,0.011561
1664388601,13.65,9.7495,0.011503
1664389201,13.6925,9.74,0.011479
1664389801,13.7225,9.734,0.011623
1664390401,13.74,9.7275,0.011606
1664391001,13.7475,9.724,0.011505
1664391601,13.7575,9.719,0.011285
1664392201,13.76,9.711,0.011333
1664392801,13.77,9.7075,0.011293
1664393401,13.7725,9.7075,0.011258
1664394001,13.7775,9.7065,0.011024
1664394601,13.775,9.705,0.010959
1664395201,13.77,9.7025,0.010796
1664395801,13.765,9.7045,0.010756
1664396401,13.7625,9.698,0.010744
1664397001,13.7575,9.7015,0.010609
1664397601,13.755,9.698,0.010705
1664398201,13.755,9.7025,0.010694
1664398801,13.75,9.7035,0.010461
1664399401,13.745,9.701,0.010374
1664400001,13.7425,9.701,0.01042
1664400601,13.735,9.7015,0.010047
1664401201,13.73,9.7045,0.009964
1664401801,13.7225,9.7045,0.010056
1664402401,13.715,9.703,0.009802
1664403001,13.7125,9.7035,0.009799
1664403601,13.705,9.708,0.009493
1664404201,13.7,9.7125,0.009566
1664404801,13.695,9.712,0.009405
1664405401,13.685,9.714,0.009516
1664406001,13.6825,9.7145,0.009501
1664406601,13.6725,9.716,0.009429
1664407201,13.665,9.72,0.009275
1664407801,13.655,9.722,0.009175
1664408401,13.6525,9.7255,0.009078
1664409001,13.6425,9.729,0.009163
1664409601,13.6275,9.733,0.009118
1664410201,13.61,9.7385,0.008977
1664410801,13.59,9.7435,0.008903
1664411401,13.57,9.7505,0.008882
1664412001,13.555,9.753,0.00891
1664412601,13.5325,9.763,0.008817
1664413201,13.51,9.767,0.008854
1664413801,13.49,9.772,0.00885
1664414401,13.4725,9.7795,0.008858
1664415001,13.45,9.784,0.008713
1664415601,13.4325,9.7895,0.008765
1664416201,13.41,9.793,0.008864
1664416801,13.3925,9.801,0.008702
1664417401,13.3775,9.804,0.008725
1664418001,13.3575,9.8085,0.008777
1664418601,13.3425,9.81,0.008744
1664419201,13.325,9.819,0.008727
1664419801,13.3025,9.827,0.008871
1664420401,13.2825,9.834,0.008831
1664421001,13.2625,9.8445,0.008934
1664421601,13.2375,9.849,0.00875
1664422201,13.2125,9.8545,0.008609
1664422801,13.1825,9.864,0.008525
1664423401,13.1575,9.867,0.008469
1664424001,13.13,9.874,0.008641
1664424601,13.1075,9.8815,0.008597
1664425201,13.0825,9.885,0.008669
1664425801,13.06,9.893,0.008487
1664426401,13.0325,9.8985,0.008494
1664427001,13.0125,9.9035,0.008552
1664427601,12.9925,9.9065,0.008651
1664428201,12.9775,9.912,0.008524
1664428801,12.9525,9.917,0.008643
1664429401,12.93,9.9215,0.008704
1664430001,12.9125,9.922,0.008661
1664430601,12.8975,9.9245,0.008574
1664431201,12.8775,9.929,0.008695
1664431801,12.8625,9.936,0.008723
1664432401,12.8525,9.9405,0.008785
1664433001,12.8375,9.944,0.008764
1664433601,12.8225,9.948,0.008752
1664434201,12.7975,9.953,0.008685
1664434801,12.775,9.9585,0.00857
1664435401,12.75,9.9605,0.008565
1664436001,12.725,9.968,0.00861
1664436601,12.705,9.9695,0.008702
1664437201,12.68,9.9755,0.008584
1664437801,12.65,9.9795,0.008715
1664438401,12.635,9.9875,0.008572
1664439001,12.61,9.9915,0.008642
1664439601,12.5825,9.9955,0.008672
1664440201,12.5625,9.9995,0.008547
1664440801,12.545,10.0055,0.008576
1664441401,12.52,10.0105,0.00843
1664442001,12.4975,10.015,0.00853
1664442601,12.475,10.023,0.008519
1664443201,12.46,10.029,0.008449
1664443801,12.435,10.033,0.008455
1664444401,12.4125,10.041,0.008387
1664445001,12.385,10.0445,0.008435
1664445601,12.36,10.0515,0.008377
1664446201,12.3425,10.0555,0.008416
1664446801,12.32,10.0615,0.008273
1664447401,12.2975,10.0665,0.008292
1664448001,12.285,10.0715,0.008387
1664448601,12.26,10.078,0.00834
1664449201,12.2375,10.0845,0.008407
1664449801,12.2125,10.088,0.008314
1664450401,12.185,10.098,0.008342
1664451001,12.1675,10.1045,0.008331
1664451601,12.145,10.113,0.008318
1664452201,12.125,10.12,0.008235
1664452801,12.1025,10.122,0.008225
1664453401,12.085,10.1325,0.008359
1664454001,12.065,10.1375,0.008249
1664454601,12.045,10.144,0.008088
1664455201,12.02,10.148,0.008228
1664455801,12.0025,10.1535,0.008133
1664456401,11.99,10.157,0.008318
1664457001,11.975,10.16,0.00819
1664457601,11.9675,10.1575,0.008336
1664458201,11.965,10.1585,0.008295
1664458801,11.97,10.157,0.008419
1664459401,11.9725,10.155,0.008437
1664460001,11.98,10.152,0.008444
1664460601,11.9925,10.1505,0.008552
1664461201,11.9975,10.1495,0.008434
1664461801,12.0175,10.1495,0.008533
1664462401,12.04,10.14,0.008652
1664463001,12.065,10.133,0.0086
1664463601,12.095,10.1255,0.00874
1664464201,12.125,10.117,0.008636
1664464801,12.1675,10.1065,0.009086
1664465401,12.21,10.1015,0.008821
1664466001,12.2625,10.0885,0.009098
1664466601,12.3175,10.0785,0.009164
1664467201,12.37,10.0645,0.009327
1664467801,12.41,10.0485,0.009501
1664468401,12.455,10.041,0.009517
1664469001,12.495,10.03,0.00966
1664469601,12.54,10.018,0.009598
1664470201,12.5725,10.002,0.009738
1664470801,12.6125,9.986,0.009674
1664471401,12.66,9.97,0.009952
1664472001,12.7125,9.9515,0.01009
1664472601,12.7775,9.936,0.010316
1664473201,12.835,9.923,0.010053
1664473801,12.895,9.908,0.010266
1664474401,12.9525,9.889,0.010344
1664475001,13.0125,9.874,0.010203
1664475601,13.0675,9.8585,0.010179
1664476201,13.115,9.8445,0.010225
1664476801,13.1475,9.84,0.010204
1664477401,13.1725,9.8305,0.010288
1664478001,13.1925,9.8235,0.010267
1664478601,13.21,9.813,0.01018
1664479201,13.225,9.8075,0.010176
1664479801,13.2425,9.8015,0.010148
1664480401,13.2575,9.798,0.010426
1664481001,13.265,9.7925,0.010242
1664481601,13.2725,9.791,0.010388
1664482201,13.275,9.785,0.010432
1664482801,13.2875,9.7805,0.010151
1664483401,13.2975,9.7775,0.010148
1664484001,13.3075,9.774,0.010142
1664484601,13.32,9.7705,0.010169
1664485201,13.3275,9.7665,0.009875
1664485801,13.3375,9.7565,0.009928
1664486401,13.3425,9.754,0.009874
1664487001,13.355,9.7565,0.009907
1664487601,13.3625,9.747,0.00986
1664488201,13.37,9.7435,0.009822
1664488801,13.375,9.7455,0.009734
1664489401,13.38,9.744,0.009689
1664490001,13.385,9.741,0.009715
1664490601,13.39,9.74,0.00958
1664491201,13.3925,9.7375,0.009328
1664491801,13.395,9.7345,0.009322
1664492401,13.4,9.738,0.009438
1664493001,13.4,9.736,0.009391
1664493601,13.4,9.738,0.009248
1664494201,13.4,9.735,0.00914
1664494801,13.395,9.7375,0.008995
1664495401,13.39,9.7365,0.008992
1664496001,13.385,9.74,0.008925
1664496601,13.38,9.7385,0.009058
1664497201,13.375,9.7425,0.008872
1664497801,13.365,9.7475,0.008915
1664498401,13.3575,9.7475,0.008892
1664499001,13.35,9.7495,0.008708
1664499601,13.345,9.749,0.008838
1664500201,13.3375,9.7575,0.008799
1664500801,13.325,9.76,0.008896
1664501401,13.3175,9.7615,0.008804
1664502001,13.3075,9.766,0.008774
1664502601,13.2975,9.7675,0.008884
1664503201,13.2875,9.771,0.008776
1664503801,13.275,9.7745,0.008826
1664504401,13.265,9.7745,0.008748
1664505001,13.2525,9.7765,0.008692
1664505601,13.24,9.7785,0.008649
1664506201,13.235,9.78,0.008599
1664506801,13.225,9.7825,0.008771
1664507401,13.22,9.786,0.00877
1664508001,13.2075,9.7875,0.008742
1664508601,13.195,9.7875,0.00873
1664509201,13.1875,9.792,0.008675
1664509801,13.17,9.794,0.008663
1664510401,13.1625,9.793,0.008784
1664511001,13.15,9.8,0.008819
1664511601,13.135,9.799,0.008808
1664512201,13.1225,9.7995,0.008794
1664512801,13.11,9.804,0.008893
1664513401,13.095,9.8075,0.008817
1664514001,13.0825,9.812,0.008941
1664514601,13.0675,9.8135,0.00884
1664515201,13.055,9.816,0.008865
1664515801,13.0375,9.82,0.008865
1664516401,13.0175,9.826,0.008795
1664517001,13.0025,9.8295,0.008859
1664517601,12.9875,9.8355,0.009079
1664518201,12.9725,9.833,0.00902
1664518801,12.9575,9.838,0.009
1664519401,12.94,9.8435,0.009113
1664520001,12.92,9.848,0.009142
1664520601,12.905,9.853,0.009056
1664521201,12.885,9.854,0.009097
1664521801,12.8675,9.8625,0.009253
1664522401,12.855,9.863,0.008994
1664523001,12.835,9.87,0.009216
1664523601,12.815,9.8725,0.009164
1664524201,12.8025,9.8755,0.009182
1664524801,12.785,9.88,0.009258
1664525401,12.765,9.88,0.009154
1664526001,12.745,9.887,0.009151
1664526601,12.73,9.8905,0.00927
1664527201,12.71,9.898,0.009265
1664527801,12.695,9.9,0.009235
1664528401,12.675,9.9035,0.009085
1664529001,12.655,9.9065,0.009152
1664529601,12.6375,9.9105,0.009239
1664530201,12.625,9.915,0.009214
1664530801,12.605,9.921,0.009217
1664531401,12.585,9.9235,0.009241
1664532001,12.565,9.929,0.009228
1664532601,12.55,9.934,0.009221
1664533201,12.535,9.9375,0.009207
1664533801,12.515,9.942,0.009096
1664534401,12.495,9.9465,0.00922
1664535001,12.485,9.949,0.009108
1664535601,12.465,9.9545,0.009151
1664536201,12.45,9.96,0.009211
1664536801,12.4375,9.9635,0.009173
1664537401,12.42,9.968,0.009212
1664538001,12.405,9.972,0.009181
1664538601,12.39,9.98,0.009278
1664539201,12.3775,9.981,0.00926
1664539801,12.365,9.9865,0.009378
1664540401,12.3525,9.9915,0.009257
1664541001,12.3375,9.9955,0.009204
1664541601,12.33,10,0.009234
1664542201,12.32,10.0005,0.009053
1664542801,12.32,10.0025,0.009179
1664543401,12.32,10.0075,0.009162
1664544001,12.315,10.0105,0.009153
1664544601,12.31,10.012,0.009371
1664545201,12.315,10.011,0.009213
1664545801,12.32,10.007,0.009236
1664546401,12.3275,9.997,0.009304
1664547001,12.3325,9.9985,0.009388
1664547601,12.34,9.9935,0.00953
1664548201,12.3525,9.9895,0.009438
1664548801,12.3625,9.987,0.009606
1664549401,12.38,9.9855,0.009551
1664550001,12.395,9.979,0.009609
1664550601,12.4175,9.9755,0.009743
1664551201,12.4425,9.9695,0.00966
1664551801,12.4725,9.964,0.009737
1664552401,12.4975,9.9625,0.009931
1664553001,12.5275,9.9585,0.009827
1664553601,12.56,9.9475,0.010101
1664554201,12.605,9.935,0.010017
1664554801,12.645,9.9235,0.010256
1664555401,12.68,9.9135,0.010328
1664556001,12.715,9.904,0.010315
1664556601,12.7525,9.898,0.010326
1664557201,12.79,9.8855,0.010316
1664557801,12.83,9.8735,0.010561
1664558401,12.8725,9.8595,0.010522
1664559001,12.9225,9.849,0.010683
1664559601,12.975,9.834,0.010734
1664560201,13.03,9.8145,0.010757
1664560801,13.08,9.7995,0.010776
1664561401,13.13,9.7765,0.01088
1664562001,13.1825,9.768,0.010835
1664562601,13.225,9.758,0.010679
1664563201,13.2575,9.7515,0.010735
1664563801,13.28,9.7445,0.010813
1664564401,13.295,9.74,0.010771
1664565001,13.32,9.736,0.01082
1664565601,13.3375,9.7285,0.010828
1664566201,13.345,9.72,0.010938
1664566801,13.3575,9.7145,0.011043
1664567401,13.365,9.7065,0.011015
1664568001,13.37,9.703,0.010851
1664568601,13.38,9.703,0.010859
1664569201,13.3825,9.6995,0.010762
1664569801,13.39,9.697,0.010676
1664570401,13.3975,9.6975,0.010648
1664571001,13.405,9.6995,0.01061
1664571601,13.42,9.6995,0.010324
1664572201,13.435,9.6935,0.010487
1664572801,13.4475,9.687,0.010257
1664573401,13.4575,9.6805,0.010238
1664574001,13.4625,9.678,0.0102
1664574601,13.4725,9.6765,0.010117
1664575201,13.48,9.673,0.010083
1664575801,13.48,9.669,0.00988
1664576401,13.48,9.667,0.009861
1664577001,13.4875,9.663,0.009962
1664577601,13.485,9.6595,0.009773
1664578201,13.485,9.6585,0.009811
1664578801,13.485,9.651,0.009634
1664579401,13.485,9.653,0.009581
1664580001,13.485,9.6485,0.009548
1664580601,13.485,9.6485,0.009429
1664581201,13.4825,9.648,0.009369
1664581801,13.475,9.6445,0.009518
