Etheostoma_olmstedi_presence,Slope,ArbolateSum,ElevCat,PctAg2006Slp10Cat,CBNFCat,FertCat,ManureCat,Pestic97Cat,BFICat,RunoffCat,RdDensCat,PctImp2001Cat,Al2O3Cat,CaOCat,Fe2O3Cat,K2OCat,MgOCat,Na2OCat,P2O5Cat,SCat,NCat,HydrlCondCat,KffactCat,ClayCat,SandCat,OmCat,PermCat,RckDepCat,WtDepCat,InorgNWetDep_2008Cat,NH4_2008Cat,NO3_2008Cat,SN_2008Cat,PctConif2001Cat,PctCrop2001Cat,PctDecid2001Cat,PctGrs2001Cat,PctHay2001Cat,PctMxFst2001Cat,PctUrban2001Cat,PctWdWet2001Cat,HUDen2010Cat,PopDen2010Cat,Precip8110Cat,Tmax8110Cat,Tmean8110Cat,Tmin8110Cat,MSST_2008,MWST_2008
1,-4.530559126,0.551583616,4.745683005,0,0.748299001,1.793476208,0.17022115,2.463936794,34.93556701,327,3.446948998,0.157825803,13.99102581,0.815273847,1.933877433,0.981613198,1.115391847,0.413450935,-1.88331218,-2.650316011,-4.058568544,-1.44014285,0.377353952,39.88916364,15.52595152,-1.012522076,1.170904761,144.8043273,162.1605455,3.554754393,2.323698729,7.765677252,502.7899434,2.074273572,1.616969615,3.982728041,2.224344884,2.742058658,1.429998795,2.030135781,0.470862367,2.366571558,3.011682362,1127.832683,21.02021146,14.30031329,7.575791043,20.63302853,6.925795681
1,-6.231113567,3.075698055,2.42565354,0.257447706,2.664319113,3.322022126,0,4.466601654,51,358,1.664606844,0.333591773,11.45228646,0.528740583,1.939671835,0.75457367,0.110732597,0.422129914,-1.087019313,-1.03695443,-0.069431912,2.288964896,0.255411074,17.8125,49.02500419,-1.766445019,2.628285233,152.4,78.35875,3.83834045,2.389954977,8.796786774,558.6194376,1.46180954,2.621160842,2.981027369,0.795903637,3.346070066,1.804264843,2.003880527,2.905910361,1.631345028,2.312292684,1129.590961,21.05471932,14.83663418,8.615297452,22.16746393,6.478983678
1,-5.203729266,1.430071983,4.766017801,0,0.103184236,0.178691789,0.584156897,0.279872882,47,380,1.449267761,0.119392046,14.59498186,0.821526055,1.3801021,1.081779128,0.187696538,1.189674281,-2.112893445,-3.361663208,-5.360308309,-3.675292141,0.28,33.89,41.88,-0.820980552,1.906575144,146.05,172.82,3.436894391,2.109147709,7.973262538,495.0764817,2.911877963,0,4.151039906,0.818949505,0.735706795,2.252816189,0.735706795,2.193998768,1.746582908,2.452173434,1151.344837,20.36771149,13.68926865,7.006847671,20.57108749,3.991668652
1,-6.708994588,5.348135574,5.989932759,2.507976768,1.632668178,2.175710987,3.443173656,3.239496099,51,376,4.949412776,2.750942607,5.180539121,2.929665239,0.844236394,0.08250443,1.157489992,-0.613731344,-1.157176799,-0.901656694,-2.802320755,-2.672312624,0.318391868,34.1428634,23.30801752,-0.357802996,1.715100374,123.750238,152.8456855,2.507086271,1.540868581,5.813780974,359.4596293,2.225219706,1.263273373,2.282476824,0,3.772965137,0.709498999,3.628987587,0,4.093943372,5.073435635,959.2321232,18.77994272,12.22635122,5.666060176,23.15961957,4.102361271
1,-5.962006721,2.464363749,4.516603468,0,0.691981,0.75253698,0.271378561,2.353477802,41.21736597,358,2.186399824,0.21071229,14.6695919,1.08455755,1.310805746,1.08672971,0.27409733,1.460916242,-2.258709519,-4.431037063,-4.849162444,-1.458958981,0.284656177,34.19856643,31.74567599,-0.820980552,1.767069042,149.9687937,159.4652448,3.504162222,2.184561633,8.018077964,501.1798153,1.994969849,1.220616739,4.039507598,0.209531513,1.535186484,0.745372441,1.541443543,2.121381792,2.146599752,2.960025406,1114.461278,20.34326669,13.47041489,6.592082533,21.672232,3.666379555
1,-4.330376564,2.099121612,5.481413049,1.443251377,0.661074626,1.816907176,0.384805545,0.79389108,58,359,2.800347356,0.261694846,11.7655945,1.747831101,1.752255674,0.43200512,0.884261647,0.752992114,-2.167548358,-3.528170101,-3.576513232,-2.498306833,0.401180013,33.1956547,19.89227526,-1.018965685,1.521900126,119.8443431,181.5113027,3.133426529,1.971387737,7.113865479,450.6988265,1.920151834,0.62591338,4.204432898,0.695041437,2.759326394,1.499581221,1.753293917,0,2.303927724,2.27049336,1102.088187,19.77292339,13.36067914,6.943630975,17.64949835,5.166554831
0,-4.894012932,0.483043243,4.925925988,0.160299721,1.45542245,2.298840042,1.45542245,2.91474419,46,364.3286004,1.909071978,0.644610534,13.96282959,0.605366239,1.750115626,0.701191761,0.630964827,0.942707868,-2.021172686,-3.095552631,-3.228673718,-2.029981126,0.409513185,29.94,15.64492611,-0.891598119,1.566530411,107.44,181.58,3.2403189,2.062901787,7.272831467,459.0288073,1.966153424,0.02856521,3.790799547,0,3.316801059,2.337914197,2.730702913,0,2.41125818,3.215204677,1113.403156,19.53620034,13.16231125,6.783479772,20.43136564,6.785568169
1,-7.34556281,6.471129171,5.944970368,0.940983344,1.600018691,1.909542505,0.541597282,2.475335214,48,445,3.115428578,1.528092273,10.91006947,-0.166131359,1.171629156,0.803824635,0.293291825,-0.432932955,-1.868117985,-1.12830891,-3.153462663,-1.639304522,0.29,17.1615625,38.15765625,-0.718464989,2.836076887,90.8484375,172.2446875,2.495944262,1.500712276,5.906838417,368.2845459,1.86698289,3.44899499,3.54367303,0,1.86698289,0,2.712208211,0,1.308106523,1.801281605,1011.331208,19.26516858,13.00441965,6.737776767,22.11475898,3.373647312
0,-3.175752161,0.340748793,5.648701367,0,0,0,0,0.092394572,52.29748482,359,1.27016972,0.009495108,13.29418737,0.770481176,1.749386942,0.795095682,0.711136581,0.693174437,-2.051184448,-3.152601382,-3.355300829,-1.997212217,0.270702515,32.2380052,28.24543799,-0.767482011,1.742232694,124.2928794,178.7033651,3.099763457,1.968305863,6.975682265,446.8669486,2.81009212,0,4.392948988,0,0,1.658186776,0.231263144,0,1.821780942,2.509734137,1136.17869,19.87316325,13.50481565,7.129405802,17.41931537,4.595660519
0,-2.323692393,0.757060506,6.503787703,0.354333438,0.18691764,0.268722463,0.169721842,0.218205011,42.73919206,396,0.938308091,0.023118367,5.288205708,2.771997387,0.968291694,0.112722105,0.685921157,-0.911487864,-1.382655641,-0.591608119,-2.50149299,-2.03197167,0.258929837,18.62980865,38.59286322,-0.769023056,2.817382267,91.11191354,174.6847413,2.83987355,1.699400836,6.75001043,412.0128537,2.166194499,0,4.441616828,0,1.116871223,1.797060772,0.822283742,0,1.488684719,2.003694754,1186.041133,17.2196722,10.86253101,4.499711906,17.20532019,3.517453222
1,-5.315016016,1.340773846,4.381085652,0.307749635,2.296077478,2.9854089,0.480087748,4.233635419,43,358,3.112757597,0.263749306,13.74037109,0.692278134,1.277229415,1.446959025,-0.446089749,1.197913992,-2.588918422,-4.747405174,-3.69569543,2.421641449,0.273099099,40.84,29.92021922,-1.427116356,1.40854497,148.97,181.35,3.700499224,2.313703149,8.445075585,531.8351991,1.857142228,2.881826846,3.740311628,0.190794072,2.935867498,1.552597413,1.711007468,1.768979441,2.930219784,3.915458526,1105.750103,20.4236638,13.83261401,7.239051743,20.73945669,4.340354778
0,-4.153982471,0.246078523,5.030171536,0,0.381554996,0.420439255,0.13555752,0.90827517,45,360.7805295,3.990346668,0.975155631,13.96282959,0.605366239,1.750115626,0.701191761,0.630964827,0.942707868,-2.021172686,-3.095552631,-3.228673718,-2.029981126,0.41,29.94,15.57,-0.891598119,1.566530411,107.44,181.58,3.373351943,2.081509423,7.789747929,478.4255045,2.01359274,0,4.255800445,0.293854275,1.361873915,1.445762943,2.785053413,0.931040512,2.603678838,3.460588764,1107.630303,19.71772779,13.28793915,6.851446581,20.15249877,6.401963748
1,-3.488612222,1.704202489,5.773508838,0.809815762,0.588875155,0.625291364,0.182729879,1.847169414,32.99443083,349,2.856235133,0.849745298,9.679134383,0.708374924,1.155900988,0.674062712,0.474169273,-0.334612096,-1.759942893,-1.089411941,-2.609375316,-1.853113428,0.271371129,15.89954333,35.82660726,-0.119017369,2.7205018,78.08440633,176.3018044,3.909221403,2.336883393,9.290886694,588.1983455,1.235266816,0.352947802,4.375794849,0,1.982344848,1.379757112,2.341878631,0,1.596557595,2.087869355,973.7373883,17.1683026,10.93632731,4.699577243,18.31895421,3.525431976
0,-5.274485612,1.487044264,5.002864839,0.097201556,0.420728456,1.264304346,0.468624565,0.75436018,40.77541854,356,2.550462029,0.120818214,14.28333473,0.329303737,0.688134644,1.501852651,-0.798507723,1.264126716,-2.302585083,-3.506557931,-5.669381048,-9.790158867,0.43,40.6,14.23,-1.049822124,1.16938136,146.55,168.4,3.188884326,1.974311083,7.335761582,459.8954527,3.332598179,0.452133596,3.501223154,2.226641093,2.512129033,2.431117281,0.99878669,1.401792266,1.28240858,1.684154866,1110.180173,20.56887104,14.11908325,7.662879972,21.21732081,6.625339405
1,-3.641137458,1.256470373,5.266396712,0.79728744,0.59856844,1.136894475,0.128028475,3.473975376,41.32229965,420,1.251422738,0.093407833,8.79460907,0.395527884,1.030524725,0.666123801,0.310039535,-0.629220673,-1.987365729,-1.906369322,-3.139371701,-1.756355635,0.32,19.46,27.8218885,-0.094310679,2.042518188,87.24,158.72,3.871508169,2.396422696,8.921013883,565.4215977,0.54910781,0.79728744,4.461010084,0,1.888546754,1.444661877,1.516007498,0,2.851298728,3.603045113,964.5230691,17.93067067,11.59651521,5.258806479,18.41349381,4.134684722
1,-5.010834314,8.742000797,5.874426253,0,0,0,0,0.185966581,47,505,1.732993126,0.671815,15.11999989,2.289499842,2.320332479,-0.527632786,1.880990594,0.815364809,-2.120263561,-3.575550733,-3.506557931,-1.232910867,0.25,16.51,40.51,-0.798507696,2.896464272,84.6,176.86,2.985628366,1.764944077,7.174263,429.9768982,1.469690526,0,4.335986507,0,0,1.758460055,2.525670419,0,1.170440687,1.631952704,1193.845411,19.12895995,13.12847367,7.120789534,24.33543315,4.248632021
1,-9.115030192,9.208235558,4.787493772,2.291138208,1.711640678,2.310164332,0.758237132,2.699830016,51,505,0.752294739,0.118121114,9.747301102,0.561518533,1.145283689,0.678879404,0.416515169,-0.366244832,-1.714798389,-1.272965672,-2.957800814,-1.891926786,0.330748631,23.72104078,25.65769933,-0.200948005,1.846563837,106.9293974,124.7872794,3.317182713,2.01835854,7.755964515,471.4121167,2.525996411,0,3.183390549,0,4.055699054,1.160370014,1.727342669,0,1.870953963,2.570770378,1119.308063,20.31414913,13.58252218,6.843141674,25.49819408,4.129908644
0,-3.852308445,0.486737828,5.138619491,0.768729862,1.203146016,1.954374813,1.553698035,2.09543268,48.12727273,355,4.569872809,0.481303184,14.26166821,0.441475512,0.785260938,1.465694049,-0.703197506,1.244154602,-2.353878398,-3.705700091,-5.669381048,-8.468403027,0.28,40.84,29.82,-1.427116356,1.40854497,148.97,181.35,3.232747582,1.961907813,7.571242751,469.4926893,2.601158057,0,3.943105159,1.14700883,3.190714393,1.497628733,2.122904673,0.507514363,2.371559354,3.093185021,1119.042993,20.23080233,13.72432211,7.215879324,20.05892277,5.333400384
0,-2.39343375,-0.537854296,7.022763982,3.107263513,1.396020282,1.882768197,3.894245522,2.816491849,37.14844193,354,2.099686161,0.047575343,4.252478594,3.129471943,0.605650387,-0.104316062,0.55907721,-0.689552121,-1.229716217,-0.804253025,-2.713956303,-1.996176281,0.318130312,26.09058357,19.07413031,-0.755022584,1.610175317,108.6892748,182.8714448,4.018887488,2.414643954,9.507727997,601.8077814,0.055110363,0,4.236402999,0,3.270548651,0.156979536,1.200851792,0,1.169976869,1.523211761,1154.196048,13.07547936,7.27440234,1.472216824,15.97963483,3.839067678
0,-2.454101246,1.304270526,6.282177962,0.504470632,0.164823963,0.218608396,0.730015669,0.90046155,44,316,0.467902774,0.040133975,4.378619558,3.162173416,0.740845751,-0.04486776,0.821074407,-1.029397912,-1.655869649,-1.020826382,-2.878678197,-2.060520244,0.267352941,17.88355204,34.73578507,-0.400464059,2.58532852,85.82921267,168.413819,3.191270413,2.00409485,7.258328201,464.764994,2.072631073,0,4.455399042,0,0.966588055,1.912387457,0.448276074,0,1.691379966,2.308869687,1072.620174,17.16063359,10.46605662,3.767286854,16.71963503,3.922112808
0,-3.377217316,1.593714952,6.518141989,0.737933908,0.961323029,1.442274855,2.590309973,1.767045533,42.1802226,396,1.450267405,0.071643465,7.768594299,1.426729446,1.090702498,0.43896748,0.415179915,-0.555491538,-1.472525169,-0.682174903,-2.799672996,-1.889906015,0.292737586,19.11099529,32.27778896,-0.075613319,2.264378112,89.08312286,166.8610509,2.929583986,1.770626086,6.898461457,428.5144284,2.545598419,0.341230955,4.095955707,0,2.72631839,2.586707756,1.157893005,0,0.883016688,1.125718179,1104.410185,16.93222702,10.32193515,3.706973175,17.81594759,3.655210885
0,-3.643651436,1.116124714,6.070669821,0,0,0,0,0.938966871,52.00606061,359,4.82203353,1.291698212,11.43566799,1.191956604,1.206312361,0.825316052,0.9790691,-0.470983341,-1.842246747,-0.896113182,-2.875197472,-2.452152968,0.4,34.34,24.5284329,-0.597837001,0.90825856,121.92,182.88,2.219368776,1.35770422,5.171061782,332.8515688,0.418368513,0,4.151210325,0,0,0.869317099,2.625671915,0,2.354042554,3.699089724,1013.279114,19.03807558,13.00189842,6.961178238,17.8661449,4.594155789
0,-2.938620639,0.698134722,5.811998935,1.237885237,0.093428898,0.398549703,0.06324552,0.599663016,50.71599565,505,1.000266916,0,14.64251924,1.386695525,1.66862281,0.881786023,0.843411076,1.118720673,-2.120263561,-4.258913898,-4.584618428,-2.44749234,0.22,28.35,36.0692111,-0.510825624,2.07819076,146.15,182.88,3.23369067,1.949498878,7.634262152,465.7357598,1.828263122,0,4.513725214,0,1.450305676,0.811534555,0,0,2.132784929,3.052744471,1137.857725,19.34954616,13.1961443,7.038438491,17.22431783,3.500822829
0,-2.618873108,0.0009995,6.806464344,2.624736671,0.865337337,1.202709529,1.763269776,0.411829321,50,502.5038168,3.087109103,0.334919148,13.67938078,1.456751093,1.939571597,1.149546791,0.816975162,0.92461809,-1.587437354,-3.080501628,-4.0067596,-1.317993474,0.3,19.45,21.57940693,-0.616186139,2.104134154,89.03,180.19,3.640193127,2.207089829,8.547754367,523.569821,2.425275491,0,3.90202605,0,2.789149309,2.502705806,2.754255215,0,1.39898891,1.679131985,1303.296937,16.0135907,10.1157868,4.212049322,16.87275587,4.149057905
1,-4.857483828,2.870055665,5.278006168,2.977905137,1.701050218,2.136077681,0.403960217,2.37382552,52.12030075,505,3.051269478,1.670964383,14.76172952,1.355292406,1.517365953,0.959142743,0.742560128,1.303770491,-2.247584388,-4.445022496,-4.570928579,0.129212993,0.22,28.35,36.1,-0.510825624,2.07819076,146.15,182.88,3.086745501,1.877846718,7.219065189,438.1737366,1.810381981,0,2.906531214,0,3.927393001,0.372341061,3.318414917,0,2.540948819,3.104674319,1121.337713,20.00321926,13.53974986,7.072750487,19.01282682,3.261500227
0,-2.89328941,1.490429126,6.117880087,1.650755709,1.152848478,0.860581154,0.674576197,1.32058132,35,349,3.365020596,0.112472729,7.672167774,2.373307908,1.053490924,0.404731906,0.655520762,-0.410231075,-1.775152678,-1.557592872,-3.346984064,-2.437010199,0.266255866,21.31116449,29.28490615,-0.315687279,2.5038556,108.4744505,162.3311435,3.841014067,2.250207596,9.285360249,587.2443468,0.75897377,0,4.405305675,0,2.200183889,1.965337055,1.571893245,0,1.400733227,1.777840513,991.1661803,16.0461958,10.14284412,4.232646579,18.11282464,3.264484541
1,-3.404676326,1.208661794,5.260599037,2.815353178,2.05760576,2.608335512,2.102490589,3.828941939,50,448.3541738,4.050960271,1.050285775,14.07829683,1.513188346,2.134494991,0.575750654,1.312934789,0.604656605,-1.803965424,-2.346935963,-3.445647073,-0.368412613,0.254455514,19.26789419,42.78942631,-0.713931945,1.961205541,150.8083717,170.5102405,3.735640789,2.424793551,8.220296129,529.2123121,1.735530161,2.931738663,3.722414226,0,2.786130252,0.438022194,2.811230396,0,4.197977257,5.01165456,1031.271218,17.86830369,12.19686085,6.520569181,17.87269705,4.271457594
1,-5.554374165,-1.560647748,3.833409297,0,1.241781088,1.411956147,0,5.422467203,42,367,2.6485206,0.253859607,8.958263397,1.211190707,3.339836586,0.478538342,0.102200009,-0.261992228,-2.075083109,-1.991511224,-0.065848201,2.055320331,0.274388379,31.10311927,40.66807339,-1.163664702,1.768619168,152.4,87.80761468,3.429141742,2.30389186,7.280766124,474.7557513,4.161221707,2.20871119,1.664180907,0,1.280763936,0.65098637,2.004451035,2.692020265,1.741104276,2.486896448,1163.174671,21.32570087,14.76984857,8.209316414,22.42256955,8.487369948
0,-3.406012657,0.799756916,5.837720208,0.550865534,0.275670471,0.796043237,0.371335504,0.602866416,39,349,0.455490799,0,9.126356846,1.375011325,1.100016501,0.62313648,0.571721844,-0.468013045,-1.666562915,-1.119203849,-2.838470797,-2.431669576,0.32,19.46,27.8,-0.094310679,2.042518188,87.24,158.72,3.324573197,2.055771127,7.668850144,490.210823,1.815358313,0,4.414386771,0,1.29338761,2.449318811,0,0,1.916562372,2.436577834,923.289815,17.94000543,11.20772775,4.469795753,17.8198257,4.157559036
0,-5.903684466,6.800219065,4.991583677,1.306251653,0.566187553,0.819440906,0.08122544,1.15435672,53,505,0.670713191,0,11.85643673,1.089409073,1.622272241,0.423409131,0.5147027,0.908362582,-2.231213691,-4.034021162,-3.537395183,-2.725750893,0.3,31.0145,30.13065385,-1.2524361,1.754922579,145.9692308,171.1124615,3.196184635,1.942140579,7.487238407,459.3091431,1.578185369,0,4.18381019,0,2.247234998,1.196250758,0,0,1.825288586,2.466807109,1115.696875,20.56741161,13.73429775,6.896855545,24.12805514,3.626120654
1,-9.115030192,9.611607682,3.059432375,0,0,0,0,0,44,380,3.036994934,0,14.28333473,0.329303737,0.688134644,1.501852651,-0.798507723,1.264126716,-2.302585083,-3.506557931,-5.669381048,-9.790158867,0.3,26.41,27.71181818,0.19062036,1.232560261,152.4,57.45,3.830626965,2.434704065,8.606012344,548.5151367,0,0,1.712978591,0,0,0,0,4.300372781,5.096249338,5.803007881,1125.37439,20.72101784,14.27160263,7.82218647,25.3622404,5.041556067
0,-7.432341818,1.402413743,4.490816133,0,0.987386653,1.474401629,0.351397887,1.81980225,52,505,0.87318261,0,9.747301102,0.561518533,1.145283689,0.678879404,0.416515169,-0.366244832,-1.714798389,-1.272965672,-2.957800814,-1.891926786,0.34,26.41,28.42,0.19062036,1.232560261,152.4,57.45,3.33203578,2.028020144,7.788843632,473.9520569,0,0,3.307464904,0,3.093431941,0,0,0,1.850719438,2.536904312,1123.720703,20.44914055,13.60765457,6.760306835,19.59161426,4.884461423
1,-6.592426425,5.140036503,4.307165193,0,2.267662821,2.440544537,1.037617776,3.020939483,44,438,1.029750059,0.1118483,7.284999847,-0.105360542,0.894045096,0.530628279,-0.127833377,-0.510825584,-2.120263561,-3.506557931,-4.595219855,-0.797062097,0.360295858,28.58994083,18.37514793,-0.345662265,1.254469035,117.1325444,133.8289941,3.286535263,2.106949329,7.327479362,467.0982971,3.077775709,0,2.962340692,0.780897929,3.840787554,0,1.020704054,2.59719577,1.718366978,2.580003877,1069.210816,19.7114916,13.31057292,6.907321329,23.13575879,4.362718089
1,-6.190867158,4.724170259,5.826592738,2.202207377,1.867538556,2.135619736,3.521468365,4.444402607,45.74386276,316,1.381098499,0.633218609,4.210515334,3.075618962,0.732377892,-0.065933323,1.645537431,-0.826832073,-1.391879332,-1.057297559,-2.773248844,-2.777320315,0.289804791,21.19250025,30.01799665,-0.1179827,2.114811136,118.9326925,148.0451089,2.777287613,1.819095849,6.066998198,393.074599,1.592094253,2.738461492,3.768268978,0,3.591415967,0.266685298,1.551141004,0,2.891018688,3.674429708,931.6837336,18.48380736,11.73351111,4.980503118,21.72205119,3.443789047
1,-5.64565603,0.525911261,4.548502731,0,0.823859287,1.878478845,0.355172314,3.080802389,42,351.7544211,2.348836735,0.365412105,14.75,0.693147181,0.832909102,1.212983906,-0.510825584,1.526056283,-2.407945564,-5.298317367,-5.449140256,-3.675292141,0.28,33.89,41.88,-0.820980552,1.906575144,146.05,172.82,3.592007807,2.263106685,8.139956976,514.1524666,2.649465816,2.306813711,3.642936834,0.287932291,2.586179744,1.370233474,1.50485565,1.814575819,2.656862056,3.605686306,1161.628663,20.09240708,13.45576199,6.814302021,19.9237188,6.101862126
1,-3.488529392,1.800058272,6.143329134,1.919592841,0.212933245,0.490299685,0.388389551,5.316535029,45.92926686,376.5890909,2.573416401,0.398572723,14.35234391,2.186285635,2.480630053,-0.680114194,1.765143115,0.965895735,-1.723678854,-4.048717624,-3.840212614,0.179183152,0.288267449,20.4825044,23.11657947,-0.603519874,2.1011587,95.65659003,180.5020716,3.169167631,2.040932026,7.037556145,452.6617845,1.082186164,0.141927135,4.442467236,0,2.169919127,0.352266414,1.899316983,0,3.014163043,3.86173008,1156.550358,17.05375344,11.45077094,5.843657664,19.54404534,3.252334223
0,-9.115030192,8.22360518,5.604894792,0,0,0,0,0.018045383,46,445,3.816574097,0,1.706763029,3.488848798,0.007087802,-0.791161413,2.186647049,-1.591597975,-2.800461586,-3.189001587,-2.913912702,-2.233600212,0.33,53.13,14.57,-1.049822124,1.2753628,139.44,180.89,2.638710737,1.569853544,6.304761887,382.241394,0,0,3.536116699,0,0,0,0,0,1.757940339,2.358432267,1048.017578,19.89405251,13.33775043,6.772765636,24.67903931,3.679742952
